id,fecha,monto,tipo
61033,2024-01-15,3590,credito
61034,2024-06-30,3255,debito
61035,2024-03-22,152,debito
61036,2024-03-22,3959,credito
61037,2024-12-01,1022,debito
61038,2024-01-15,3281,credito
61039,2024-03-22,4731,credito
61040,2024-06-30,3903,credito
61041,2024-12-01,818,credito
61042,2024-06-30,4840,credito
61043,2024-09-10,348,debito
61044,2024-06-30,632,debito
61045,2024-03-22,3984,credito
61046,2024-01-15,3522,debito
61047,2024-06-30,3485,credito
61048,2024-06-30,4991,credito
61049,2024-06-30,3437,debito
61050,2024-03-22,3966,credito
61051,2024-06-30,4271,debito
61052,2024-03-22,1221,debito
61053,2024-03-22,2766,credito
61054,2024-01-15,3852,credito
61055,2024-12-01,1900,debito
61056,2024-09-10,3912,debito
61057,2024-01-15,3585,debito
61058,2024-01-15,4208,credito
61059,2024-06-30,4694,credito
61060,2024-09-10,2170,debito
61061,2024-06-30,2137,debito
61062,2024-03-22,1725,credito
61063,2024-03-22,3433,debito
61064,2024-01-15,1434,credito
61065,2024-01-15,1077,credito
61066,2024-01-15,902,credito
61067,2024-09-10,2452,credito
61068,2024-09-10,4074,debito
61069,2024-01-15,1482,debito
61070,2024-03-22,4305,debito
61071,2024-12-01,1661,credito
61072,2024-01-15,4859,credito
61073,2024-01-15,3711,debito
61074,2024-12-01,415,debito
61075,2024-09-10,2827,debito
61076,2024-12-01,4206,credito
61077,2024-06-30,2577,credito
61078,2024-12-01,4988,debito
61079,2024-03-22,4118,debito
61080,2024-01-15,1285,debito
61081,2024-12-01,4128,credito
61082,2024-09-10,4138,debito
61083,2024-12-01,3432,credito
61084,2024-03-22,905,debito
61085,2024-12-01,4112,debito
61086,2024-06-30,3469,credito
61087,2024-03-22,3129,credito
61088,2024-12-01,3185,debito
61089,2024-12-01,1987,debito
61090,2024-06-30,216,debito
61091,2024-12-01,439,debito
61092,2024-09-10,565,credito
61093,2024-09-10,3691,debito
61094,2024-06-30,305,credito
61095,2024-03-22,1080,credito
61096,2024-09-10,1164,credito
61097,2024-03-22,1030,credito
61098,2024-06-30,2242,debito
61099,2024-12-01,1536,credito
61100,2024-03-22,4327,debito
61101,2024-01-15,2692,credito
61102,2024-03-22,2207,debito
61103,2024-01-15,1368,credito
61104,2024-12-01,3261,credito
61105,2024-01-15,928,debito
61106,2024-03-22,852,debito
61107,2024-12-01,4703,debito
61108,2024-09-10,4559,debito
61109,2024-12-01,569,credito
61110,2024-01-15,4388,debito
61111,2024-12-01,1380,credito
61112,2024-03-22,4696,credito
61113,2024-03-22,2869,credito
61114,2024-06-30,1091,credito
61115,2024-09-10,1032,credito
61116,2024-03-22,880,debito
61117,2024-01-15,1900,debito
61118,2024-09-10,3566,debito
61119,2024-06-30,2800,credito
61120,2024-01-15,3985,credito
61121,2024-12-01,1209,credito
61122,2024-01-15,932,credito
61123,2024-01-15,2766,debito
61124,2024-06-30,2562,credito
61125,2024-01-15,2403,credito
61126,2024-12-01,2460,debito
61127,2024-09-10,4186,credito
61128,2024-12-01,3655,credito
61129,2024-01-15,4380,credito
61130,2024-09-10,2064,credito
61131,2024-06-30,1372,credito
61132,2024-06-30,602,credito
61133,2024-06-30,4821,credito
61134,2024-01-15,378,credito
61135,2024-01-15,656,debito
61136,2024-06-30,2740,credito
61137,2024-06-30,2546,debito
61138,2024-12-01,387,desconocido
61139,2024-09-10,1804,credito
61140,2024-01-15,4202,debito
61141,2024-09-10,2221,debito
61142,2024-12-01,3490,credito
61143,2024-12-01,3943,debito
61144,2024-03-22,4172,credito
61145,2024-01-15,397,credito
61146,2024-12-01,2668,debito
61147,2024-03-22,3193,credito
61148,2024-03-22,4343,credito
61149,2024-03-22,2920,credito
61150,2024-09-10,1562,debito
61151,2024-03-22,2792,credito
61152,2024-12-01,4466,debito
61153,2024-01-15,3298,credito
61154,2024-01-15,1247,credito
61155,2024-12-01,1359,credito
61156,2024-12-01,4637,credito
61157,2024-09-10,4948,debito
61158,2024-09-10,2311,debito
61159,2024-01-15,2349,debito
61160,2024-01-15,3177,debito
61161,2024-06-30,2075,credito
61162,2024-03-22,4045,credito
61163,2024-03-22,3230,credito
61164,2024-01-15,1103,debito
61165,2024-06-30,3432,debito
61166,2024-03-22,3793,credito
61167,2024-09-10,2947,credito
61168,2024-06-30,384,credito
61169,2024-03-22,1410,credito
61170,2024-01-15,232,debito
61171,2024-12-01,3498,credito
61172,2024-09-10,1521,debito
61173,2024-06-30,1277,credito
61174,2024-03-22,3768,debito
61175,2024-09-10,2377,debito
61176,2024-03-22,1729,credito
61177,2024-09-10,4132,credito
61178,2024-06-30,2683,credito
61179,2024-01-15,4291,debito
61180,2024-01-15,4741,debito
61181,2024-01-15,2650,debito
61182,2024-12-01,4256,debito
61183,2024-01-15,1378,desconocido
61184,2024-12-01,3639,debito
61185,2024-06-30,2714,credito
61186,2024-06-30,203,debito
61187,2024-01-15,627,credito
61188,2024-12-01,4443,credito
61189,2024-06-30,131,debito
61190,2024-03-22,4076,debito
61191,2024-12-01,3655,credito
61192,2024-12-01,4527,credito
61193,2024-12-01,1618,credito
61194,2024-03-22,146,credito
61195,2024-09-10,3257,debito
61196,2024-03-22,1470,credito
61197,2024-06-30,316,credito
61198,2024-12-01,4041,debito
61199,2024-03-22,2840,credito
61200,2024-09-10,4944,debito
61201,2024-03-22,1376,debito
61202,2024-06-30,3259,debito
61203,2024-12-01,3858,credito
61204,2024-09-10,2538,credito
61205,2024-06-30,1727,debito
61206,2024-12-01,4152,credito
61207,2024-03-22,4734,credito
61208,2024-03-22,1685,credito
61209,2024-12-01,3353,debito
61210,2024-06-30,3254,debito
61211,2024-09-10,4536,credito
61212,2024-01-15,3409,debito
61213,2024-03-22,1607,credito
61214,2024-09-10,1689,debito
61215,2024-01-15,2628,credito
61216,2024-01-15,2631,debito
61217,2024-12-01,1431,credito
61218,2024-06-30,3209,debito
61219,2024-01-15,614,debito
61220,2024-09-10,4547,debito
61221,2024-09-10,4452,credito
61222,2024-12-01,4109,debito
61223,2024-01-15,4808,debito
61224,2024-03-22,104,credito
61225,2024-12-01,2423,credito
61226,2024-01-15,3387,credito
61227,2024-03-22,905,credito
61228,2024-06-30,3413,credito
61229,2024-06-30,2811,debito
61230,2024-06-30,3090,debito
61231,2024-01-15,2806,debito
61232,2024-09-10,461,debito
61233,2024-12-01,3382,credito
61234,2024-03-22,4674,credito
61235,2024-09-10,3251,credito
61236,2024-09-10,4289,credito
61237,2024-12-01,3082,debito
61238,2024-12-01,4683,credito
61239,2024-12-01,3335,debito
61240,2024-03-22,4733,debito
61241,2024-01-15,298,credito
61242,2024-03-22,3442,debito
61243,2024-01-15,2816,debito
61244,2024-12-01,1273,debito
61245,2024-01-15,2860,debito
61246,2024-03-22,379,credito
61247,2024-06-30,3092,debito
61248,2024-01-15,4697,credito
61249,2024-01-15,4649,invalid
61250,2024-12-01,160,credito
61251,2024-09-10,125,debito
61252,2024-09-10,1538,debito
61253,2024-09-10,3997,credito
61254,2024-01-15,3098,credito
61255,2024-03-22,3463,debito
61256,2024-09-10,108,credito
61257,2024-12-01,2443,debito
61258,2024-09-10,3236,credito
61259,2024-03-22,2084,debito
61260,2024-09-10,2055,debito
61261,2024-03-22,2428,debito
61262,2024-12-01,1330,credito
61263,2024-06-30,4799,debito
61264,2024-06-30,4243,credito
61265,2024-12-01,1084,debito
61266,2024-09-10,1679,debito
61267,2024-09-10,4359,credito
61268,2024-09-10,932,credito
61269,2024-03-22,4025,debito
61270,2024-09-10,1817,debito
61271,2024-01-15,4297,credito
61272,2024-09-10,2239,credito
61273,2024-03-22,4210,debito
61274,2024-01-15,2262,credito
61275,2024-03-22,4346,credito
61276,2024-09-10,4993,debito
61277,2024-09-10,4205,credito
61278,2024-01-15,1339,debito
61279,2024-06-30,2155,debito
61280,2024-06-30,299,debito
61281,2024-09-10,3126,credito
61282,2024-12-01,455,debito
61283,2024-12-01,1615,debito
61284,2024-06-30,2280,credito
61285,2024-03-22,390,debito
61286,2024-01-15,799,debito
61287,2024-06-30,192,credito
61288,2024-12-01,4657,debito
61289,2024-09-10,4968,credito
61290,2024-06-30,1522,debito
61291,2024-03-22,1342,credito
61292,2024-03-22,944,credito
61293,2024-09-10,3564,credito
61294,2024-12-01,781,credito
61295,2024-06-30,1941,credito
61296,2024-09-10,2524,credito
61297,2024-01-15,2962,credito
61298,2024-03-22,2572,debito
61299,2024-09-10,4334,debito
61300,2024-01-15,2474,credito
61301,2024-06-30,3988,debito
61302,2024-03-22,3971,debito
61303,2024-01-15,4891,credito
61304,2024-06-30,1884,debito
61305,2024-03-22,4958,credito
61306,2024-06-30,4989,debito
61307,2024-01-15,856,debito
61308,2024-03-22,2310,debito
61309,2024-03-22,3754,debito
61310,2024-03-22,632,credito
61311,2024-01-15,4665,debito
61312,2024-06-30,4985,credito
61313,2024-06-30,4262,debito
61314,2024-01-15,3818,credito
61315,2024-06-30,3370,debito
61316,2024-03-22,983,debito
61317,2024-12-01,3646,debito
61318,2024-01-15,2084,credito
61319,2024-01-15,4870,debito
61320,2024-01-15,3725,credito
61321,2024-03-22,2814,credito
61322,2024-06-30,674,debito
61323,2024-01-15,4619,debito
61324,2024-09-10,1942,credito
61325,2024-06-30,2554,debito
61326,2024-06-30,708,debito
61327,2024-12-01,-200,debito
61328,2024-12-01,3835,debito
61329,2024-01-15,1957,credito
61330,2024-06-30,1864,credito
61331,2024-09-10,3650,debito
61332,2024-03-22,2326,debito
61333,2024-06-30,2142,debito
61334,2024-03-22,3253,credito
61335,2024-06-30,2257,credito
61336,2024-01-15,4955,debito
61337,2024-03-22,1323,debito
61338,2024-01-15,4922,debito
61339,2024-09-10,1871,debito
61340,2024-09-10,1263,debito
61341,2024-12-01,4973,credito
61342,2024-06-30,4568,debito
61343,2024-06-30,3207,credito
61344,2024-03-22,2855,debito
61345,2024-03-22,412,debito
61346,2024-01-15,2248,credito
61347,2024-09-10,803,debito
61348,2024-03-22,3861,debito
61349,2024-09-10,3729,debito
61350,2024-09-10,4830,credito
61351,2024-06-30,2783,debito
61352,2024-03-22,4131,debito
61353,2024-06-30,2788,debito
61354,2024-03-22,709,credito
61355,2024-01-15,1130,debito
61356,2024-01-15,1825,debito
61357,2024-03-22,4847,credito
61358,2024-09-10,1297,credito
61359,2024-09-10,3134,credito
61360,2024-03-22,4081,debito
61361,2024-01-15,1997,debito
61362,2024-06-30,3383,credito
61363,2024-01-15,369,credito
61364,2024-12-01,4253,debito
61365,2024-06-30,4104,debito
61366,2024-03-22,1143,debito
61367,2024-03-22,4013,credito
61368,2024-06-30,383,credito
61369,2024-09-10,4262,credito
61370,2024-03-22,0,debito
61371,2024-01-15,4722,credito
61372,2024-03-22,3344,debito
61373,2024-03-22,4888,debito
61374,2024-06-30,2023,debito
61375,2024-01-15,2925,credito
61376,2024-01-15,2489,debito
61377,2024-03-22,2624,debito
61378,2024-06-30,1430,credito
61379,2024-03-22,1630,debito
61380,2024-12-01,3543,credito
61381,2024-01-15,740,debito
61382,2024-12-01,2485,credito
61383,2024-12-01,2181,debito
61384,2024-03-22,919,debito
61385,2024-12-01,444,debito
61386,2024-09-10,2130,debito
61387,2024-12-01,3239,debito
61388,2024-12-01,4053,credito
61389,2024-03-22,1441,credito
61390,2024-01-15,3316,debito
61391,2024-01-15,1736,debito
61392,2024-06-30,4936,credito
61393,2024-01-15,3736,debito
61394,2024-09-10,996,credito
61395,2024-03-22,352,credito
61396,2024-01-15,4910,debito
61397,2024-03-22,1381,credito
61398,2024-01-15,3100,debito
61399,2024-06-30,2780,credito
61400,2024-01-15,4394,debito
61401,2024-09-10,1689,credito
61402,2024-06-30,1455,credito
61403,2024-01-15,3756,credito
61404,2024-06-30,165,credito
61405,2024-01-15,4703,credito
61406,2024-01-15,1779,debito
61407,2024-06-30,4166,debito
61408,2024-09-10,1619,debito
61409,2024-12-01,2856,debito
61410,2024-09-10,2373,credito
61411,2024-03-22,455,debito
61412,2024-09-10,4949,credito
61413,2024-01-15,2932,debito
61414,2024-01-15,4694,debito
61415,2024-03-22,2478,credito
61416,2024-09-10,973,credito
61417,2024-01-15,812,debito
61418,2024-01-15,1829,credito
61419,2024-09-10,3262,debito
61420,2024-09-10,3180,debito
61421,2024-09-10,3420,debito
61422,2024-03-22,4178,credito
61423,2024-01-15,2142,debito
61424,2024-03-22,527,credito
61425,2024-09-10,4581,credito
61426,2024-06-30,2362,debito
61427,2024-09-10,1022,debito
61428,2024-01-15,1091,credito
61429,2024-09-10,4252,credito
61430,2024-01-15,542,debito
61431,2024-06-30,2311,debito
61432,2024-03-22,3822,credito
61433,2024-09-10,4925,credito
61434,2024-09-10,849,debito
61435,2024-09-10,1953,credito
61436,2024-03-22,3754,credito
61437,2024-03-22,4323,debito
61438,2024-09-10,2713,credito
61439,2024-06-30,1667,credito
61440,2024-03-22,388,credito
61441,2024-01-15,2684,credito
61442,2024-03-22,2910,debito
61443,2024-09-10,3240,credito
61444,2024-12-01,448,debito
61445,2024-12-01,1106,debito
61446,2024-01-15,4971,credito
61447,2024-06-30,1694,credito
61448,2024-09-10,1036,credito
61449,2024-09-10,3050,debito
61450,2024-03-22,2108,credito
61451,2024-06-30,1105,debito
61452,2024-09-10,2047,debito
61453,2024-01-15,3758,credito
61454,2024-12-01,528,credito
61455,2024-03-22,3332,credito
61456,2024-01-15,1574,credito
61457,2024-09-10,194,debito
61458,2024-06-30,1605,debito
61459,2024-06-30,2313,credito
61460,2024-12-01,1038,credito
61461,2024-01-15,1730,credito
61462,2024-09-10,2666,debito
61463,2024-06-30,935,debito
61464,2024-03-22,3381,debito
61465,2024-09-10,4402,credito
61466,2024-01-15,4138,credito
61467,2024-01-15,4057,credito
61468,2024-01-15,2966,credito
61469,2024-09-10,3453,credito
61470,2024-06-30,2181,credito
61471,2024-01-15,,debito
61472,2024-12-01,3467,debito
61473,2024-12-01,4038,credito
61474,2024-09-10,3827,debito
61475,2024-03-22,1135,debito
61476,2024-06-30,357,debito
61477,2024-01-15,1581,debito
61478,2024-12-01,3183,credito
61479,2024-03-22,1575,credito
61480,2024-03-22,1974,credito
61481,2024-06-30,3046,credito
61482,2024-01-15,1312,debito
61483,2024-03-22,4839,debito
61484,2024-09-10,3537,debito
61485,2024-09-10,4893,debito
61486,2024-06-30,283,debito
61487,2024-06-30,1491,debito
61488,2024-06-30,873,credito
61489,2024-09-10,3002,debito
61490,2024-13-01,3534,debito
61491,2024-06-30,2449,credito
61492,2024-01-15,1090,credito
61493,2024-03-22,871,credito
61494,2024-03-22,3448,debito
61495,2024-03-22,3591,debito
61496,2024-09-10,1875,debito
61497,2024-12-01,3015,credito
61498,2024-01-15,2789,debito
61499,2024-12-01,793,debito
61500,2024-03-22,609,debito
61501,2024-01-15,4256,debito
61502,2024-01-15,4021,debito
61503,2024-06-30,1217,credito
61504,2024-09-10,1898,credito
61505,2024-09-10,4810,credito
61506,2024-09-10,515,credito
61507,2024-01-15,1190,credito
61508,2024-09-10,3304,debito
61509,2024-03-22,4164,debito
61510,2024-09-10,4428,credito
61511,2024-12-01,3045,credito
61512,2024-03-22,557,debito
61513,2024-03-22,2602,credito
61514,2024-12-01,4683,debito
61515,2024-09-10,539,debito
61516,2024-03-22,1808,debito
61517,2024-01-15,1587,debito
61518,2024-12-01,4661,debito
61519,2024-01-15,651,credito
61520,2024-03-22,4574,credito
61521,2024-03-22,3422,debito
61522,2024-06-30,2258,credito
61523,2024-12-01,1490,debito
61524,2024-06-30,3331,credito
61525,2024-01-15,2259,credito
61526,2024-03-22,374,credito
61527,2024-12-01,1271,credito
61528,2024-06-30,2579,debito
61529,2024-09-10,4462,credito
61530,2024-03-22,4431,credito
61531,2024-12-01,4878,debito
61532,2024-12-01,1842,credito
61533,2024-01-15,3504,debito
61534,2024-01-15,2894,debito
61535,2024-01-15,426,credito
61536,2024-09-10,,debito
61537,2024-09-10,2779,debito
61538,2024-01-15,1544,credito
61539,2024-01-15,0,credito
61540,2024-12-01,3613,credito
61541,2024-06-30,4903,debito
61542,2024-01-15,272,debito
61543,2024-03-22,892,debito
61544,2024-12-01,2340,debito
61545,2024-06-30,2185,debito
61546,2024-01-15,502,debito
61547,2024-03-22,3842,debito
61548,2024-12-01,3421,credito
61549,2024-06-30,1269,debito
61550,2024-09-10,2105,credito
61551,2024-01-15,1709,credito
61552,2024-01-15,1485,debito
61553,2024-03-22,3247,credito
61554,2024-09-10,3975,credito
61555,2024-03-22,2126,debito
61556,2024-06-30,1868,credito
61557,2024-09-10,4382,credito
61558,2024-03-22,4974,credito
61559,2024-09-10,3344,credito
61560,2024-09-10,2159,credito
61561,2024-12-01,4212,debito
61562,2024-12-01,371,desconocido
61563,2024-06-30,2164,credito
61564,2024-06-30,4468,debito
61565,2024-01-15,325,debito
61566,2024-09-10,1671,debito
61567,2024-06-30,1502,credito
61568,2024-09-10,1247,debito
61569,2024-12-01,1418,debito
61570,2024-01-15,2118,debito
61571,2024-01-15,3280,credito
61572,2024-06-30,4487,credito
61573,2024-01-15,3785,credito
61574,2024-09-10,2547,debito
61575,2024-06-30,3329,credito
61576,2024-06-30,2736,debito
61577,2024-03-22,318,debito
61578,2024-06-30,3308,debito
61579,2024-12-01,3123,credito
61580,2024-12-01,4587,credito
61581,2024-06-30,2258,credito
61582,2024-01-15,2397,credito
61583,2024-01-15,3286,credito
61584,2024-12-01,2346,credito
61585,2024-03-22,3743,credito
61586,2024-01-15,2714,debito
61587,2024-03-22,1626,debito
61588,2024-12-01,4506,debito
61589,2024-01-15,483,credito
61590,2024-06-30,1681,credito
61591,2024-01-15,2579,credito
61592,2024-12-01,1236,debito
61593,2024-03-22,2615,credito
61594,2024-01-15,1820,debito
61595,2024-01-15,1659,credito
61596,2024-09-10,-200,debito
61597,2024-12-01,4503,credito
61598,2024-01-15,3050,debito
61599,2024-03-22,4083,debito
61600,2024-09-10,1598,credito
61601,2024-03-22,2365,credito
61602,2024-06-30,3591,debito
61603,2024-03-22,4309,credito
61604,2024-09-10,1044,debito
61605,2024-01-15,784,credito
61606,2024-01-15,1274,credito
61607,2024-06-30,2397,credito
61608,2024-06-30,3987,debito
61609,2024-12-01,4059,debito
61610,2024-03-22,4937,debito
61611,2024-01-15,2561,debito
61612,2024-06-30,2524,credito
61613,2024-09-10,4037,debito
61614,2024-01-15,4253,debito
61615,2024-01-15,657,debito
61616,2024-01-15,1510,debito
61617,2024-06-30,4434,credito
61618,2024-09-10,992,debito
61619,2024-03-22,263,credito
61620,03-04-2024,451,debito
61621,2024-06-30,1979,debito
61622,2024-01-15,552,debito
61623,2024-12-01,3382,debito
61624,2024-06-30,4938,credito
61625,2024-06-30,589,credito
61626,2024-06-30,526,debito
61627,2024-01-15,2013,credito
61628,2024-03-22,1255,debito
61629,2024-09-10,3071,debito
61630,2024-01-15,3885,credito
61631,2024-12-01,1426,debito
61632,2024-01-15,609,credito
61633,2024-01-15,1575,credito
61634,2024-03-22,163,credito
61635,2024-01-15,1210,credito
61636,2024-09-10,2039,debito
61637,2024-12-01,2128,debito
61638,2024-09-10,3141,credito
61639,2024-06-30,3527,debito
61640,2024-09-10,2561,credito
61641,2024-09-10,1879,credito
61642,2024-12-01,1678,debito
61643,2024-01-15,3272,credito
61644,2024-09-10,4058,debito
61645,2024-09-10,2599,debito
61646,2024-03-22,2209,credito
61647,2024-09-10,4740,debito
61648,2024-09-10,2076,credito
61649,2024-01-15,497,debito
61650,2024-01-15,2874,credito
61651,2024-12-01,4684,credito
61652,2024-12-01,3800,debito
61653,2024-03-22,557,debito
61654,2024-01-15,3119,debito
61655,2024-12-01,1097,credito
61656,2024-09-10,3732,debito
61657,2024-01-15,3075,credito
61658,2024-12-01,3511,credito
61659,2024-12-01,2083,debito
61660,2024-01-15,3955,credito
61661,2024-09-10,251,credito
61662,2024-12-01,929,credito
61663,2024-03-22,814,debito
61664,2024-12-01,4047,debito
61665,2024-09-10,4429,debito
61666,2024-01-15,3933,credito
61667,2024-09-10,3287,debito
61668,2024-09-10,184,credito
61669,2024-03-22,2263,credito
61670,2024-01-15,791,credito
61671,2024-06-30,711,debito
61672,2024-06-30,456,credito
61673,2024-03-22,868,credito
61674,2024-06-30,4642,debito
61675,2024-12-01,3673,debito
61676,2024-12-01,314,credito
61677,2024-12-01,1808,debito
61678,2024-09-10,1417,credito
61679,2024-12-01,3243,credito
61680,2024-03-22,3958,debito
61681,2024-06-30,1528,credito
61682,2024-09-10,2181,debito
61683,2024-01-15,3431,debito
